settlement_id,merchant_id,batch_date,settled_ts,gross_amount_uzs,commission_uzs,net_amount_uzs,holdback_uzs
32264,756,2025-01-04,2025-01-06 17:00:00,236700,2281,234419,0
32265,756,2025-01-05,2025-01-07 12:00:00,407000,3879,403121,0
32266,756,2025-01-06,2025-01-08 17:00:00,1143400,9084,1134316,0
32267,756,2025-01-08,2025-01-10 18:00:00,271800,3069,268731,0
32268,756,2025-01-09,2025-01-10 19:00:00,543700,4119,539581,0
32269,756,2025-01-10,2025-01-11 19:00:00,219100,1955,217145,0
32270,756,2025-01-11,2025-01-13 18:00:00,1367700,16410,1351290,0
32271,756,2025-01-12,2025-01-13 11:00:00,175100,1562,173538,0
32272,756,2025-01-13,2025-01-14 13:00:00,1469300,11529,1457771,0
32273,756,2025-01-14,2025-01-16 16:00:00,990800,9373,981427,0
32274,756,2025-01-15,2025-01-17 09:00:00,598900,6065,592835,0
32275,756,2025-01-19,2025-01-21 08:00:00,180700,2076,178624,0
32276,756,2025-01-20,2025-01-22 11:00:00,1512600,13496,1499104,0
32277,756,2025-01-21,2025-01-23 15:00:00,413000,3051,409949,0
32278,756,2025-01-22,2025-01-24 06:00:00,214300,1846,212454,0
32279,756,2025-01-23,2025-01-24 07:00:00,1092400,12430,1079970,0
32280,756,2025-01-24,2025-01-25 17:00:00,554100,4080,550020,0
32281,756,2025-01-26,2025-01-27 08:00:00,344500,3537,340963,0
32282,756,2025-01-27,2025-01-29 06:00:00,1130700,12951,1117749,0
32283,756,2025-01-28,2025-01-29 10:00:00,956800,7704,949096,0
32284,756,2025-02-01,2025-02-03 13:00:00,778900,8677,770223,0
32285,756,2025-02-02,2025-02-04 15:00:00,168900,1990,166910,0
32286,756,2025-02-03,2025-02-05 10:00:00,401200,3096,398104,0
32287,756,2025-02-04,2025-02-05 07:00:00,390500,3920,386580,0
32288,756,2025-02-05,2025-02-07 09:00:00,634500,5493,629007,0
32289,756,2025-02-06,2025-02-08 07:00:00,286900,2934,283966,0
32290,756,2025-02-07,2025-02-09 09:00:00,82300,725,81575,0
32291,756,2025-02-10,2025-02-11 06:00:00,285200,3015,282185,0
32292,756,2025-02-11,2025-02-12 10:00:00,481000,5651,475349,0
32293,756,2025-02-12,2025-02-14 07:00:00,330000,2845,327155,0
32294,756,2025-02-15,2025-02-16 15:00:00,415800,3020,412780,0
32295,756,2025-02-17,2025-02-18 19:00:00,453500,5285,448215,0
32296,756,2025-02-19,2025-02-21 06:00:00,510800,4291,506509,0
32297,756,2025-02-20,2025-02-22 07:00:00,1497200,13411,1483789,0
32298,756,2025-02-21,2025-02-22 18:00:00,797100,6706,790394,0
32299,756,2025-02-22,2025-02-23 06:00:00,152600,1538,151062,0
32300,756,2025-02-23,2025-02-24 15:00:00,464900,4697,460203,0
32301,756,2025-02-24,2025-02-25 17:00:00,52100,504,51596,0
32302,756,2025-02-25,2025-02-27 15:00:00,93000,935,92065,0
32303,756,2025-02-26,2025-02-28 19:00:00,102900,940,101960,0
32304,756,2025-02-27,2025-02-28 16:00:00,687700,6559,681141,0
32305,756,2025-02-28,2025-03-01 15:00:00,405800,4670,401130,0
32306,756,2025-03-01,2025-03-03 14:00:00,705400,8227,697173,0
32307,756,2025-03-02,2025-03-04 19:00:00,407800,3914,403886,0
32308,756,2025-03-03,2025-03-04 17:00:00,74700,636,74064,0
32309,756,2025-03-04,2025-03-06 10:00:00,316900,2902,313998,0
32310,756,2025-03-05,2025-03-06 19:00:00,488200,5765,482435,0
32311,756,2025-03-06,2025-03-08 12:00:00,444500,4970,439530,0
32312,756,2025-03-07,2025-03-08 10:00:00,68200,665,67535,0
32313,756,2025-03-08,2025-03-10 17:00:00,1268900,13640,1255260,0
32314,756,2025-03-09,2025-03-10 18:00:00,59400,687,58713,0
32315,756,2025-03-10,2025-03-12 19:00:00,1010800,10470,1000330,0
32316,756,2025-03-11,2025-03-13 15:00:00,1367600,10251,1357349,0
32317,756,2025-03-12,2025-03-13 14:00:00,1762900,13561,1749339,0
32318,756,2025-03-13,2025-03-15 13:00:00,303900,3088,300812,0
32319,756,2025-03-14,2025-03-15 06:00:00,273100,3174,269926,0
32320,756,2025-03-16,2025-03-18 14:00:00,869900,6946,862954,0
32321,756,2025-03-19,2025-03-20 14:00:00,793800,9122,784678,0
32322,756,2025-03-20,2025-03-21 18:00:00,256500,1987,254513,0
32323,756,2025-03-21,2025-03-23 13:00:00,1188300,8556,1179744,0
32324,756,2025-03-22,2025-03-24 16:00:00,582100,5235,576865,0
32325,756,2025-03-23,2025-03-25 17:00:00,630400,6285,624115,0
32326,756,2025-03-24,2025-03-25 18:00:00,891000,9677,881323,0
32327,756,2025-03-26,2025-03-27 13:00:00,780700,5849,774851,0
32328,756,2025-03-28,2025-03-29 18:00:00,118600,1301,117299,0
32329,756,2025-04-01,2025-04-03 09:00:00,280900,1989,278911,0
32330,756,2025-04-02,2025-04-04 10:00:00,303200,2943,300257,0
32331,756,2025-04-03,2025-04-04 11:00:00,1034900,8364,1026536,0
32332,756,2025-04-04,2025-04-05 15:00:00,1206600,14208,1192392,0
32333,756,2025-04-05,2025-04-07 10:00:00,697500,6021,691479,0
32334,756,2025-04-07,2025-04-09 08:00:00,671200,4819,666381,0
32335,756,2025-04-08,2025-04-10 08:00:00,153700,1407,152293,0
32336,756,2025-04-09,2025-04-10 06:00:00,214200,1695,212505,0
32337,756,2025-04-10,2025-04-11 09:00:00,442000,5302,436698,0
32338,756,2025-04-11,2025-04-13 17:00:00,335500,2654,332846,0
32339,756,2025-04-14,2025-04-16 16:00:00,518900,5035,513865,0
32340,756,2025-04-15,2025-04-17 13:00:00,819600,7960,811640,0
32341,756,2025-04-16,2025-04-18 17:00:00,871400,8187,863213,0
32342,756,2025-04-17,2025-04-19 07:00:00,160600,1569,159031,0
32343,756,2025-04-18,2025-04-20 17:00:00,276700,2798,273902,0
32344,756,2025-04-19,2025-04-20 07:00:00,333900,2917,330983,0
32345,756,2025-04-20,2025-04-22 14:00:00,915300,9094,906206,0
32346,756,2025-04-21,2025-04-22 19:00:00,254900,3023,251877,0
32347,756,2025-04-22,2025-04-23 12:00:00,178700,2140,176560,0
32348,756,2025-04-23,2025-04-24 16:00:00,1777300,15485,1761815,0
32349,756,2025-04-25,2025-04-26 06:00:00,503000,5378,497622,0
32350,756,2025-04-27,2025-04-29 11:00:00,1312200,11447,1300753,0
32351,756,2025-04-28,2025-04-29 15:00:00,537100,5721,531379,0
32352,756,2025-05-01,2025-05-03 17:00:00,1031200,9951,1021249,0
32353,756,2025-05-02,2025-05-03 14:00:00,46800,361,46439,0
32354,756,2025-05-03,2025-05-05 11:00:00,1453000,11368,1441632,0
32355,756,2025-05-06,2025-05-07 12:00:00,278900,2748,276152,0
32356,756,2025-05-07,2025-05-09 06:00:00,226800,2234,224566,0
32357,756,2025-05-08,2025-05-09 16:00:00,53300,547,52753,0
32358,756,2025-05-09,2025-05-10 16:00:00,162300,1403,160897,0
32359,756,2025-05-10,2025-05-12 13:00:00,294300,3306,290994,0
32360,756,2025-05-11,2025-05-13 15:00:00,362500,4301,358199,0
32361,756,2025-05-12,2025-05-14 16:00:00,506000,3936,502064,0
32362,756,2025-05-13,2025-05-14 16:00:00,1109000,12279,1096721,0
32363,756,2025-05-15,2025-05-16 08:00:00,543100,4156,538944,0
32364,756,2025-05-16,2025-05-17 09:00:00,527400,4673,522727,0
32365,756,2025-05-17,2025-05-19 08:00:00,202200,1593,200607,0
32366,756,2025-05-18,2025-05-20 14:00:00,1613500,14680,1598820,0
32367,756,2025-05-19,2025-05-20 15:00:00,304700,2662,302038,0
32368,756,2025-05-20,2025-05-21 07:00:00,521400,4771,516629,0
32369,756,2025-05-21,2025-05-23 12:00:00,747300,8624,738676,0
32370,756,2025-05-23,2025-05-24 08:00:00,62600,603,61997,0
32371,756,2025-05-24,2025-05-26 08:00:00,957200,11394,945806,0
32372,756,2025-05-25,2025-05-26 07:00:00,517600,4329,513271,0
32373,756,2025-05-26,2025-05-27 11:00:00,1013600,11918,1001682,0
32374,756,2025-05-27,2025-05-29 06:00:00,748300,7352,740948,0
32375,756,2025-05-28,2025-05-30 08:00:00,260200,2607,257593,0
32376,756,2025-06-01,2025-06-02 18:00:00,763300,8101,755199,0
32377,756,2025-06-02,2025-06-03 09:00:00,124700,1062,123638,0
32378,756,2025-06-03,2025-06-05 12:00:00,340000,3210,336790,0
32379,756,2025-06-04,2025-06-05 14:00:00,143900,1569,142331,0
32380,756,2025-06-05,2025-06-06 18:00:00,901300,9439,891861,0
32381,756,2025-06-06,2025-06-07 15:00:00,974600,11193,963407,0
32382,756,2025-06-08,2025-06-09 12:00:00,918900,8491,910409,0
32383,756,2025-06-09,2025-06-10 12:00:00,369000,2932,366068,0
32384,756,2025-06-10,2025-06-11 15:00:00,970800,7839,962961,0
32385,756,2025-06-12,2025-06-13 10:00:00,275700,2486,273214,0
32386,756,2025-06-13,2025-06-15 13:00:00,392300,4114,388186,0
32387,756,2025-06-17,2025-06-18 07:00:00,766200,8167,758033,0
32388,756,2025-06-18,2025-06-20 16:00:00,527700,5757,521943,0
32389,756,2025-06-19,2025-06-20 18:00:00,786700,8463,778237,0
32390,756,2025-06-20,2025-06-21 19:00:00,307100,3609,303491,0
32391,756,2025-06-21,2025-06-23 07:00:00,690500,5150,685350,0
32392,756,2025-06-22,2025-06-23 17:00:00,646600,4658,641942,0
32393,756,2025-06-23,2025-06-24 16:00:00,1050000,11696,1038304,0
32394,756,2025-06-24,2025-06-25 16:00:00,114000,1125,112875,0
32395,756,2025-06-25,2025-06-26 08:00:00,37200,307,36893,0
32396,756,2025-06-26,2025-06-28 14:00:00,1082600,8096,1074504,0
32397,756,2025-06-27,2025-06-29 16:00:00,286300,2886,283414,0
32398,756,2025-06-28,2025-06-30 06:00:00,412900,3097,409803,0
32399,756,2025-07-01,2025-07-02 13:00:00,248300,2146,246154,0
32400,756,2025-07-02,2025-07-03 15:00:00,105300,1229,104071,0
32401,756,2025-07-03,2025-07-05 12:00:00,603600,5687,597913,0
32402,756,2025-07-05,2025-07-06 06:00:00,1183700,12189,1171511,0
32403,756,2025-07-06,2025-07-07 14:00:00,608400,6075,602325,0
32404,756,2025-07-07,2025-07-08 12:00:00,415300,3192,412108,0
32405,756,2025-07-08,2025-07-09 15:00:00,76400,761,75639,0
32406,756,2025-07-09,2025-07-10 08:00:00,160600,1302,159298,0
32407,756,2025-07-10,2025-07-12 07:00:00,2021300,14269,2007031,0
32408,756,2025-07-12,2025-07-13 17:00:00,320000,3267,316733,0
32409,756,2025-07-13,2025-07-15 09:00:00,690100,5446,684654,0
32410,756,2025-07-14,2025-07-15 14:00:00,342400,3173,339227,0
32411,756,2025-07-16,2025-07-18 07:00:00,746200,7439,738761,0
32412,756,2025-07-17,2025-07-18 11:00:00,69300,750,68550,0
32413,756,2025-07-18,2025-07-20 12:00:00,661600,5387,656213,0
32414,756,2025-07-19,2025-07-20 06:00:00,819800,7470,812330,0
32415,756,2025-07-20,2025-07-22 12:00:00,808400,6969,801431,0
32416,756,2025-07-23,2025-07-24 11:00:00,219300,1977,217323,0
32417,756,2025-07-24,2025-07-26 14:00:00,1878500,17368,1861132,0
32418,756,2025-07-25,2025-07-26 14:00:00,1595500,13742,1581758,0
32419,756,2025-07-26,2025-07-27 06:00:00,966900,8117,958783,0
32420,756,2025-07-27,2025-07-28 09:00:00,350400,3367,347033,0
32421,756,2025-08-01,2025-08-02 14:00:00,352900,3539,349361,0
32422,756,2025-08-02,2025-08-03 19:00:00,453100,3707,449393,0
32423,756,2025-08-03,2025-08-05 11:00:00,193500,2088,191412,0
32424,756,2025-08-04,2025-08-06 07:00:00,507500,5106,502394,0
32425,756,2025-08-05,2025-08-07 16:00:00,246300,2129,244171,0
32426,756,2025-08-06,2025-08-08 09:00:00,417700,4458,413242,0
32427,756,2025-08-07,2025-08-09 18:00:00,260400,2783,257617,0
32428,756,2025-08-08,2025-08-09 14:00:00,964500,9052,955448,0
32429,756,2025-08-09,2025-08-10 17:00:00,915900,6816,909084,0
32430,756,2025-08-10,2025-08-12 09:00:00,384700,3232,381468,0
32431,756,2025-08-11,2025-08-13 19:00:00,325800,3331,322469,0
32432,756,2025-08-12,2025-08-13 09:00:00,342200,3218,338982,0
32433,756,2025-08-13,2025-08-14 09:00:00,267000,2835,264165,0
32434,756,2025-08-14,2025-08-16 10:00:00,96900,1112,95788,0
32435,756,2025-08-15,2025-08-17 18:00:00,483700,5781,477919,0
32436,756,2025-08-16,2025-08-17 15:00:00,275400,2063,273337,0
32437,756,2025-08-17,2025-08-19 17:00:00,467500,3430,464070,0
32438,756,2025-08-18,2025-08-20 06:00:00,199100,1792,197308,0
32439,756,2025-08-19,2025-08-21 18:00:00,96700,921,95779,0
32440,756,2025-08-20,2025-08-22 06:00:00,59100,525,58575,0
32441,756,2025-08-21,2025-08-22 07:00:00,1332100,9973,1322127,0
32442,756,2025-08-22,2025-08-24 11:00:00,1122100,11459,1110641,0
32443,756,2025-08-23,2025-08-25 10:00:00,1086400,12635,1073765,0
32444,756,2025-08-25,2025-08-27 19:00:00,608600,5226,603374,0
32445,756,2025-08-26,2025-08-28 14:00:00,1572400,14316,1558084,0
32446,756,2025-08-28,2025-08-29 18:00:00,227800,2100,225700,0
32447,756,2025-09-01,2025-09-02 10:00:00,441800,5107,436693,0
32448,756,2025-09-02,2025-09-04 18:00:00,361700,2742,358958,0
32449,756,2025-09-03,2025-09-05 17:00:00,492800,4135,488665,0
32450,756,2025-09-04,2025-09-05 19:00:00,1338100,12562,1325538,0
32451,756,2025-09-05,2025-09-06 08:00:00,444000,5225,438775,0
32452,756,2025-09-06,2025-09-08 09:00:00,626300,5866,620434,0
32453,756,2025-09-07,2025-09-09 18:00:00,1180300,11950,1168350,0
32454,756,2025-09-08,2025-09-09 08:00:00,1787300,13192,1774108,0
32455,756,2025-09-09,2025-09-11 19:00:00,690900,7680,683220,0
32456,756,2025-09-10,2025-09-11 15:00:00,445900,4270,441630,0
32457,756,2025-09-11,2025-09-12 06:00:00,326900,2485,324415,0
32458,756,2025-09-12,2025-09-14 07:00:00,1267100,13999,1253101,0
32459,756,2025-09-13,2025-09-14 06:00:00,1032700,9171,1023529,0
32460,756,2025-09-14,2025-09-15 14:00:00,627300,5955,621345,0
32461,756,2025-09-15,2025-09-16 08:00:00,351100,2878,348222,0
32462,756,2025-09-16,2025-09-17 16:00:00,927400,7228,920172,0
32463,756,2025-09-17,2025-09-19 12:00:00,170200,1774,168426,0
32464,756,2025-09-18,2025-09-19 17:00:00,2388400,23142,2365258,0
32465,756,2025-09-19,2025-09-21 11:00:00,383200,3133,380067,0
32466,756,2025-09-20,2025-09-22 13:00:00,154100,1146,152954,0
32467,756,2025-09-21,2025-09-23 10:00:00,159300,1164,158136,0
32468,756,2025-09-22,2025-09-23 10:00:00,328900,2754,326146,0
32469,756,2025-09-23,2025-09-24 15:00:00,361000,3815,357185,0
32470,756,2025-09-24,2025-09-25 19:00:00,346700,3551,343149,0
32471,756,2025-09-25,2025-09-26 13:00:00,682700,5707,676993,0
32472,756,2025-09-26,2025-09-28 09:00:00,214200,2265,211935,0
32473,756,2025-09-27,2025-09-28 12:00:00,484000,4417,479583,0
32474,756,2025-09-28,2025-09-30 18:00:00,2522000,19350,2502650,0
32475,756,2025-10-01,2025-10-03 15:00:00,1716700,13382,1703318,0
32476,756,2025-10-02,2025-10-04 18:00:00,63600,670,62930,0
32477,756,2025-10-03,2025-10-05 18:00:00,468700,3878,464822,0
32478,756,2025-10-04,2025-10-06 10:00:00,1720400,18132,1702268,0
32479,756,2025-10-05,2025-10-07 19:00:00,310500,3640,306860,0
32480,756,2025-10-06,2025-10-07 16:00:00,1446800,10668,1436132,0
32481,756,2025-10-07,2025-10-08 06:00:00,556200,4501,551699,0
32482,756,2025-10-08,2025-10-10 18:00:00,853800,9992,843808,0
32483,756,2025-10-09,2025-10-11 07:00:00,345700,3722,341978,0
32484,756,2025-10-10,2025-10-12 09:00:00,793600,7711,785889,0
32485,756,2025-10-12,2025-10-13 19:00:00,1440600,14485,1426115,0
32486,756,2025-10-13,2025-10-14 18:00:00,419800,5014,414786,0
32487,756,2025-10-14,2025-10-16 09:00:00,901600,8730,892870,0
32488,756,2025-10-15,2025-10-16 14:00:00,615100,5673,609427,0
32489,756,2025-10-16,2025-10-17 17:00:00,96100,953,95147,0
32490,756,2025-10-17,2025-10-19 18:00:00,482400,5171,477229,0
32491,756,2025-10-19,2025-10-20 17:00:00,277100,2116,274984,0
32492,756,2025-10-20,2025-10-21 14:00:00,554000,5867,548133,0
32493,756,2025-10-21,2025-10-23 17:00:00,777100,8091,769009,0
32494,756,2025-10-22,2025-10-23 14:00:00,773000,8274,764726,0
32495,756,2025-10-23,2025-10-25 06:00:00,503000,4632,498368,0
32496,756,2025-10-24,2025-10-25 07:00:00,1134500,12283,1122217,0
32497,756,2025-10-25,2025-10-27 07:00:00,1056700,11555,1045145,0
32498,756,2025-10-26,2025-10-28 13:00:00,1255200,9672,1245528,0
32499,756,2025-10-27,2025-10-29 14:00:00,521400,3885,517515,0
32500,756,2025-10-28,2025-10-29 12:00:00,146200,1647,144553,0
32501,756,2025-11-01,2025-11-03 13:00:00,196300,1655,194645,0
32502,756,2025-11-02,2025-11-04 12:00:00,655900,5135,650765,0
32503,756,2025-11-03,2025-11-05 19:00:00,395800,3000,392800,0
32504,756,2025-11-04,2025-11-05 12:00:00,2142300,19695,2122605,0
32505,756,2025-11-05,2025-11-06 14:00:00,587500,6215,581285,0
32506,756,2025-11-06,2025-11-07 08:00:00,550500,5733,544767,0
32507,756,2025-11-07,2025-11-08 06:00:00,1285100,12337,1272763,0
32508,756,2025-11-08,2025-11-09 13:00:00,229800,2071,227729,0
32509,756,2025-11-09,2025-11-10 16:00:00,381200,4233,376967,0
32510,756,2025-11-10,2025-11-12 16:00:00,1009400,8310,1001090,0
32511,756,2025-11-11,2025-11-13 08:00:00,947600,11159,936441,0
32512,756,2025-11-12,2025-11-14 13:00:00,629600,5311,624289,0
32513,756,2025-11-13,2025-11-14 08:00:00,976300,7883,968417,0
32514,756,2025-11-14,2025-11-16 09:00:00,1960300,18617,1941683,0
32515,756,2025-11-15,2025-11-17 10:00:00,348500,3501,344999,0
32516,756,2025-11-16,2025-11-17 07:00:00,1257200,14652,1242548,0
32517,756,2025-11-17,2025-11-18 10:00:00,1407300,16761,1390539,0
32518,756,2025-11-18,2025-11-19 09:00:00,691500,5894,685606,0
32519,756,2025-11-19,2025-11-20 19:00:00,855300,7200,848100,0
32520,756,2025-11-20,2025-11-21 10:00:00,1607500,15524,1591976,0
32521,756,2025-11-21,2025-11-22 17:00:00,1128300,8822,1119478,0
32522,756,2025-11-22,2025-11-24 16:00:00,1516900,12407,1504493,0
32523,756,2025-11-23,2025-11-24 09:00:00,2912200,29610,2882590,0
32524,756,2025-11-24,2025-11-26 10:00:00,2099200,21535,2077665,0
32525,756,2025-11-25,2025-11-27 08:00:00,410500,3553,406947,0
32526,756,2025-11-26,2025-11-28 15:00:00,588200,7047,581153,0
32527,756,2025-11-27,2025-11-29 16:00:00,1172300,10155,1162145,0
32528,756,2025-12-01,2025-12-04 08:00:00,2866000,28987,2837013,0
32529,756,2025-12-02,2025-12-04 08:00:00,1035200,8763,1026437,0
32530,756,2025-12-03,2025-12-05 11:00:00,274500,1970,272530,0
32531,756,2025-12-04,2025-12-07 17:00:00,1601100,16202,1584898,0
32532,756,2025-12-05,2025-12-09 16:00:00,1496900,15772,1481128,0
32533,756,2025-12-06,2025-12-11 15:00:00,1861500,14730,1846770,0
32534,756,2025-12-07,2025-12-10 12:00:00,924900,8256,916644,0
32535,756,2025-12-08,2025-12-12 09:00:00,402400,4822,397578,0
32536,756,2025-12-09,2025-12-13 17:00:00,1061800,10763,1051037,0
32537,756,2025-12-10,2025-12-13 13:00:00,979500,10806,968694,0
32538,756,2025-12-11,2025-12-15 19:00:00,382800,3856,378944,0
32539,756,2025-12-12,2025-12-16 12:00:00,196500,1378,195122,0
32540,756,2025-12-13,2025-12-17 19:00:00,1556800,15284,1541516,0
32541,756,2025-12-14,2025-12-17 18:00:00,314400,2838,311562,0
32542,756,2025-12-15,2025-12-18 13:00:00,683200,7183,676017,0
32543,756,2025-12-16,2025-12-18 17:00:00,1048800,9344,1039456,0
32544,756,2025-12-17,2025-12-19 19:00:00,855300,9639,845661,0
32545,756,2025-12-18,2025-12-22 06:00:00,1689700,19081,1670619,0
32546,756,2025-12-19,2025-12-23 10:00:00,1138200,11316,1126884,0
32547,756,2025-12-20,2025-12-22 15:00:00,1079900,9296,1070604,0
32548,756,2025-12-21,2025-12-26 15:00:00,1269400,12211,1257189,0
32549,756,2025-12-22,2025-12-26 19:00:00,1540500,15209,1525291,0
32550,756,2025-12-23,2025-12-26 15:00:00,988300,8605,979695,0
32551,756,2025-12-24,2025-12-26 11:00:00,988400,9138,979262,0
32552,756,2025-12-25,2025-12-28 06:00:00,935600,6666,928934,0
32553,756,2025-12-26,2025-12-29 16:00:00,1629900,18181,1611719,0
32554,757,2025-01-05,2025-01-06 17:00:00,49100,583,48517,0
32555,757,2025-01-16,2025-01-17 09:00:00,81200,928,80272,0
32556,757,2025-02-04,2025-02-06 17:00:00,175100,1841,173259,0
32557,757,2025-02-05,2025-02-06 17:00:00,259700,2699,257001,0
32558,757,2025-02-08,2025-02-09 07:00:00,31800,279,31521,0
32559,757,2025-02-24,2025-02-26 16:00:00,53200,599,52601,0
32560,757,2025-03-02,2025-03-04 13:00:00,109400,1054,108346,0
32561,757,2025-03-08,2025-03-09 12:00:00,158900,1511,157389,0
32562,757,2025-03-23,2025-03-25 07:00:00,89400,942,88458,0
32563,757,2025-03-24,2025-03-25 08:00:00,36800,404,36396,0
32564,757,2025-04-06,2025-04-07 19:00:00,148300,1532,146768,0
32565,757,2025-04-13,2025-04-15 07:00:00,657100,4711,652389,0
32566,757,2025-04-25,2025-04-26 09:00:00,134100,1063,133037,0
32567,757,2025-04-26,2025-04-27 12:00:00,204200,2291,201909,0
32568,757,2025-05-02,2025-05-04 12:00:00,465100,3378,461722,0
32569,757,2025-05-08,2025-05-09 07:00:00,73900,555,73345,0
32570,757,2025-05-13,2025-05-15 16:00:00,97400,1043,96357,0
32571,757,2025-06-13,2025-06-14 12:00:00,43500,399,43101,0
32572,757,2025-06-21,2025-06-23 17:00:00,100400,827,99573,0
32573,757,2025-07-01,2025-07-03 07:00:00,410500,2920,407580,0
32574,757,2025-07-21,2025-07-22 14:00:00,77700,605,77095,0
32575,757,2025-07-26,2025-07-28 18:00:00,96100,1119,94981,0
32576,757,2025-08-03,2025-08-05 06:00:00,183600,1757,181843,0
32577,757,2025-08-16,2025-08-17 06:00:00,146300,1304,144996,0
32578,757,2025-08-17,2025-08-19 12:00:00,227800,1940,225860,0
32579,757,2025-08-20,2025-08-22 16:00:00,431800,3046,428754,0
32580,757,2025-08-21,2025-08-23 18:00:00,198400,1434,196966,0
32581,757,2025-09-03,2025-09-05 14:00:00,69500,556,68944,0
32582,757,2025-09-05,2025-09-06 07:00:00,108200,956,107244,0
32583,757,2025-09-09,2025-09-11 11:00:00,105100,851,104249,0
32584,757,2025-09-13,2025-09-15 19:00:00,50400,578,49822,0
32585,757,2025-09-14,2025-09-16 12:00:00,174500,1485,173015,0
32586,757,2025-09-15,2025-09-17 19:00:00,101300,1061,100239,0
32587,757,2025-09-24,2025-09-26 13:00:00,48500,474,48026,0
32588,757,2025-09-25,2025-09-26 10:00:00,132500,1319,131181,0
32589,757,2025-10-03,2025-10-05 10:00:00,387400,3420,383980,0
32590,757,2025-10-07,2025-10-08 08:00:00,104100,1186,102914,0
32591,757,2025-10-19,2025-10-20 08:00:00,89400,836,88564,0
32592,757,2025-10-25,2025-10-26 07:00:00,178700,1571,177129,0
32593,757,2025-11-04,2025-11-06 12:00:00,362400,2848,359552,0
32594,757,2025-11-15,2025-11-16 15:00:00,87800,1032,86768,0
32595,757,2025-11-25,2025-11-27 15:00:00,50200,567,49633,0
32596,757,2025-12-03,2025-12-07 10:00:00,78900,830,78070,0
32597,757,2025-12-08,2025-12-12 15:00:00,131100,1050,130050,0
32598,757,2025-12-10,2025-12-14 16:00:00,406300,4649,401651,0
32599,757,2025-12-11,2025-12-14 13:00:00,235200,2345,232855,0
32600,757,2025-12-20,2025-12-24 16:00:00,229800,1825,227975,0
32601,757,2025-12-22,2025-12-26 18:00:00,262400,2645,259755,0
32602,757,2025-12-23,2025-12-26 06:00:00,119900,1149,118751,0
32603,757,2025-12-24,2025-12-27 17:00:00,99500,916,98584,0
32604,758,2025-01-05,2025-01-07 17:00:00,171200,3033,168167,0
32605,758,2025-01-08,2025-01-10 17:00:00,215200,2656,212544,0
32606,758,2025-01-23,2025-01-25 15:00:00,91100,1444,89656,0
32607,758,2025-02-04,2025-02-06 11:00:00,220900,3758,217142,0
32608,758,2025-02-07,2025-02-08 10:00:00,314300,4775,309525,0
32609,758,2025-03-05,2025-03-07 07:00:00,774300,10886,763414,0
32610,758,2025-03-15,2025-03-16 14:00:00,388400,5917,382483,0
32611,758,2025-03-16,2025-03-18 19:00:00,307900,4414,303486,0
32612,758,2025-04-02,2025-04-03 17:00:00,65800,812,64988,0
32613,758,2025-06-07,2025-06-09 10:00:00,137200,2178,135022,0
32614,758,2025-06-28,2025-06-29 17:00:00,60000,793,59207,0
32615,758,2025-07-07,2025-07-08 07:00:00,183400,2549,180851,0
32616,758,2025-08-01,2025-08-02 12:00:00,86500,1517,84983,0
32617,758,2025-08-04,2025-08-05 11:00:00,497900,6622,491278,0
32618,758,2025-09-23,2025-09-25 17:00:00,309400,3734,305666,0
32619,758,2025-10-01,2025-10-02 15:00:00,119900,1459,118441,0
32620,758,2025-10-09,2025-10-11 06:00:00,405300,7021,398279,0
32621,758,2025-10-10,2025-10-12 09:00:00,100200,1593,98607,0
32622,758,2025-10-12,2025-10-14 14:00:00,408800,6967,401833,0
32623,758,2025-11-01,2025-11-02 14:00:00,256400,3969,252431,0
32624,758,2025-11-16,2025-11-17 07:00:00,84500,1381,83119,0
32625,758,2025-11-26,2025-11-27 12:00:00,247100,3995,243105,0
32626,758,2025-12-01,2025-12-04 15:00:00,98000,1446,96554,0
32627,758,2025-12-03,2025-12-06 17:00:00,160100,2299,157801,0
32628,758,2025-12-16,2025-12-21 14:00:00,113700,1923,111777,0
32629,758,2025-12-21,2025-12-25 06:00:00,118000,2020,115980,0
32630,759,2025-01-25,2025-01-27 19:00:00,18900,167,18733,0
32631,759,2025-01-27,2025-01-29 08:00:00,63200,651,62549,0
32632,759,2025-04-08,2025-04-10 19:00:00,79700,795,78905,0
32633,759,2025-04-12,2025-04-13 17:00:00,55200,414,54786,0
32634,759,2025-04-18,2025-04-20 11:00:00,216600,1833,214767,0
32635,759,2025-05-21,2025-05-23 16:00:00,28600,260,28340,0
32636,759,2025-06-11,2025-06-12 19:00:00,104600,757,103843,0
32637,759,2025-08-18,2025-08-19 14:00:00,217800,2285,215515,0
32638,759,2025-09-01,2025-09-03 15:00:00,71500,850,70650,0
32639,759,2025-09-21,2025-09-22 11:00:00,153000,1650,151350,0
32640,759,2025-10-12,2025-10-14 12:00:00,37500,337,37163,0
32641,759,2025-10-19,2025-10-20 06:00:00,264600,2401,262199,0
32642,759,2025-10-23,2025-10-25 06:00:00,207700,2438,205262,0
32643,759,2025-11-14,2025-11-15 17:00:00,180100,1571,178529,0
32644,759,2025-11-17,2025-11-18 06:00:00,91000,700,90300,0
32645,759,2025-11-18,2025-11-20 09:00:00,249900,1943,247957,0
32646,759,2025-11-26,2025-11-28 12:00:00,55300,645,54655,0
32647,759,2025-11-28,2025-11-30 19:00:00,127200,1388,125812,0
